date,symbol,name,score,opportunity,risk,confidence,confidence_label,rs3m,trend200,liquidity_risk,volatility,drawdown,roe,growth,margin,debt_ratio,close,currency,sector,market_regime_stock,market_regime_crypto,market_trend200_stock,market_trend200_crypto,run_id,universe_version,config_version,pillar_primary,cluster_official,bucket_type,cycle,r_code,scoring_version
2026-09-11,UBER,UBER TECH. DL,23.85,,,52.5,,0.0072772102201463,-0.0558549201897186,,,,,,,,71.77999877929688,USD,Technology,,,,,,,,S15 Mobilität,Software - Application,pillar,,,
2026-09-11,UEC,URANIUM ENERGY CORP,9.56,,,35.1,,-0.0692772645138886,-0.1967356998871745,,,,,,,,10.654999732971191,USD,Energy,,,,,,,,S3 Energie,Uranium,pillar,,,
2026-09-11,UMI.BR,UMICORE,22.36,,,44.4,,-0.0449963613481784,0.1333635923441967,,,,,,,,22.420000076293945,EUR,Industrials,,,,,,,,S5 Recycling,Waste Management,pillar,,,
2026-09-11,UNH,UNITEDHEALTH,19.84,,,46.3,,-0.1056262245106566,0.0764914443767303,,,,,,,,377.625,USD,Healthcare,,,,,,,,S13 Gesundheit,Healthcare Plans,pillar,,,
2026-09-11,V,Visa Inc.,29.96,,,63.5,,0.1170676422633532,0.1107310895954787,,,,,,,,370.8161926269531,USD,Financial Services,,,,,,,,S21 Finanzsystem,Credit Services,pillar,,,
2026-09-11,VALE,VALE S.A.,28.95,,,50.7,,-0.0443935491263952,0.021513487942159,,,,,,,,15.135000228881836,BRL,Basic Materials,,,,,,,,S4 Fundament,Other Industrial Metals & Mining,pillar,,,
2026-09-11,VOW3.DE,Volkswagen AG Vz.,18.4,,,41.5,,-0.0559065627107711,-0.0440809751457954,,,,,,,,81.18000030517578,EUR,Consumer Cyclical,,,,,,,,S15 Mobilität,Auto Manufacturers,pillar,,,
2026-09-11,VZLA.TO,VIZSLA SILVER,11.71,,,30.8,,0.1657606117876291,-0.0237564202667512,,,,,,,,5.485000133514404,CAD,Basic Materials,,,,,,,,S4 Fundament,Other Industrial Metals & Mining,pillar,,,
2026-09-11,WPM.TO,WHEATON PREC.,43.19,,,69.0,,0.3682118309254358,0.1869144802881632,,,,,,,,213.72000122070312,CAD,Basic Materials,,,,,,,,S4 Fundament,Gold,pillar,,,
2026-09-11,XOM,EXXON MOBIL CORP,27.02,,,63.4,,0.0976815693596573,0.1488315808366054,,,,,,,,165.48500061035156,USD,Energy,,,,,,,,S3 Energie,Oil & Gas Integrated,pillar,,,
2026-09-11,XSDG.F,SAMSUNG SDI,14.7,,,48.8,,0.0629576393504658,0.3238597912656653,,,,,,,,87.19999694824219,EUR,Industrials,,,,,,,,S3 Energie,Electrical Equipment & Parts,pillar,,,
2026-09-11,XYZ,BLOCK INC. A,23.0,,,60.2,,0.1076295201341646,0.1488506916963676,,,,,,,,79.45500183105469,USD,Technology,,,,,,,,S21 Finanzsystem,Software - Infrastructure,pillar,,,
2026-09-11,YASKY,YASKAWA EL. CORP.,9.51,,,38.7,,-0.3307902720654826,-0.1632809777299035,,,,,,,,56.5,USD,Industrials,,,,,,,,S1 Hardware,Electrical Equipment & Parts,pillar,,,
2026-09-11,YCA.L,YELLOW CAKE PLC,15.78,,,44.7,,-0.0152605564915344,-0.041630510517699,,,,,,,,560.5,GBp,Energy,,,,,,,,S3 Energie,Uranium,pillar,,,
