date,symbol,name,score,opportunity,risk,confidence,confidence_label,rs3m,trend200,liquidity_risk,volatility,drawdown,roe,growth,margin,debt_ratio,close,currency,sector,market_regime_stock,market_regime_crypto,market_trend200_stock,market_trend200_crypto,run_id,universe_version,config_version
2026-02-11,LU1778762911,SPOTIFY TECH.,54.77,,,,,-0.26295,-0.260756,,0.028865,0.468037,22.64,7.1,8.31,28.873,476.02,USD,Medien & Digitales 📱,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US8740391003,TAIWAN SEMICON.MANU.ADR/5,65.66,,,,,0.120017,0.28907,,0.023357,0.323434,35.22,20.5,45.1,18.187,6210.81,MXN,Gehirn,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,DE0007446007,TAKKT AG,9.6,,,,,,,,,,0.0,0.0,-80.39,72.403,11.49,USD,Medien & Digitales 📱,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,KYG875721634,TENCENT HLDGS,74.02,,,,,-0.191493,-0.05508,,0.019678,0.199632,19.83,15.4,29.86,32.47,548.0,HKD,Gehirn,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,TER,TERADYNE INC.,48.54,,,,,0.639341,1.161382,,0.038761,0.42674,19.73,43.9,17.37,10.131,304.89,USD,Hardware 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,CNE100006CQ4,UBTECH ROBOT.CORP.,21.66,,,,,-0.060076,0.19058,,0.042151,0.457556,-48.53,27.6,-70.91,57.216,129.9,HKD,Hardware 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,UMI.BR,UMICORE,37.78,,,,,0.129493,0.313243,,0.028831,0.298395,7.19,16.8,0.8,142.464,19.37,EUR,Recycling,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US9043111072,UNDER ARMOUR,13.62,,,,,0.48689,0.260153,,0.035488,0.434959,-30.39,-5.2,-10.44,117.662,7.09,USD,Konsum & Lifestyle,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US91324P1021,UNITEDHEALTH,47.22,,,,,-0.186178,-0.144092,,0.032366,0.600551,12.54,12.3,2.69,77.08,273.22,USD,Pharma & Gesundheit,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,BRVALEACNOR0,VALE S.A.,46.42,,,,,0.364013,0.482733,,0.014654,0.153912,13.27,7.0,14.15,50.201,87.05,BRL,Fundament,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,CA92859G6085,VIZSLA SILVER,35.26,,,,,-0.100448,-0.002993,,0.041205,0.407127,-3.22,0.0,0.0,100.0,5.53,CAD,Edelmetalle ⛏️,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,CA9628791027,WHEATON PREC.,101.3,,,,,0.334712,0.375256,,0.02389,0.171068,13.05,54.5,54.72,0.099,196.03,CAD,Edelmetalle ⛏️,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,KYG9830T1067,XIAOMI CORP. CL.B,60.3,,,,,-0.167655,-0.230478,,0.029323,0.435412,19.86,22.3,9.82,10.389,37.26,HKD,Hardware 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,YASKY,YASKAWA EL. CORP.,18.3,,,,,0.315335,0.428494,,0.031547,0.367667,0.0,0.0,6.87,24.901,71.14,USD,Hardware 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,JE00BF50RG45,YELLOW CAKE PLC,26.59,,,,,0.17526,0.189769,,0.023781,0.195498,-0.45,0.0,-153.91,100.0,640.0,GBp,Energie,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US98956A1051,ZETA GLOBAL,83.39,,,,,-0.154508,-0.022582,,0.046695,0.553665,-3.92,25.7,-1.86,30.196,17.17,USD,Medien & Digitales 📱,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,CNE100000502,ZIJIN MINING,58.56,,,,,0.300592,0.571405,,0.029066,0.226537,28.01,8.1,13.91,74.84,43.82,HKD,Fundament,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,VOW3.DE,Volkswagen AG Vz.,37.3,,,,,0.091804,0.084051,,0.017697,0.238856,3.58,2.3,2.26,130.129,104.55,EUR,Andere 🌐,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,ADA-EUR,CARDANO (KRYPTO),20.28,,,,,-0.494741,-0.573569,,0.058538,0.808311,0.0,0.0,0.0,100.0,0.22,EUR,Krypto 🪙,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,DOGE-EUR,DOGECOIN (KRYPTO),20.1,,,,,-0.425923,-0.500589,,0.0486,0.710626,0.0,0.0,0.0,100.0,0.08,EUR,Krypto 🪙,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,SOL-EUR,SOLANA (KRYPTO),19.76,,,,,-0.450725,-0.512205,,0.044769,0.683931,0.0,0.0,0.0,100.0,69.24,EUR,Krypto 🪙,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,XRP-EUR,XRP (KRYPTO),21.28,,,,,-0.389073,-0.43748,,0.044928,0.661083,0.0,0.0,0.0,100.0,1.17,EUR,Krypto 🪙,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,META,META PLATFORMS INC,66.72,,,,,0.045141,-0.023045,,0.025072,0.341508,30.24,23.8,30.08,39.164,670.72,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,XOM,EXXON MOBIL CORP,42.59,,,,,0.269951,0.332514,,0.015441,0.160534,11.08,-1.3,8.9,16.329,151.59,USD,Energie ⚡,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,ORCL,ORACLE CORP,61.45,,,,,-0.364534,-0.27151,,0.038805,0.582499,69.03,14.2,25.28,432.511,159.89,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,MU,MICRON TECHNOLOGY INC,61.38,,,,,0.534869,0.98998,,0.040276,0.393162,22.55,56.7,28.15,21.244,373.25,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,CVX,CHEVRON CORP,39.53,,,,,0.15428,0.209026,,0.015783,0.206397,7.16,-6.0,6.61,21.239,182.26,USD,Energie ⚡,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,PM,PHILIP MORRIS INTERNATIONAL INC,38.93,,,,,0.16731,0.114228,,0.015495,0.206364,0.0,6.8,27.92,100.0,182.69,USD,Konsum 🚬,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,ISRG,INTUITIVE SURGICAL INC,45.32,,,,,-0.150373,-0.041123,,0.02239,0.293995,16.69,18.8,28.38,0.953,495.15,USD,Pharma 🧪,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,BLK,BLACKROCK INC,61.44,,,,,-0.024521,0.018492,,0.017652,0.174681,10.69,23.4,22.93,24.32,1087.78,USD,Finanzen 🏦,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,SYK,STRYKER CORP,46.11,,,,,-0.017915,-0.032854,,0.013895,0.145419,15.08,11.4,12.92,66.276,361.06,USD,Pharma 🧪,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,VALE,VALE SA,45.02,,,,,0.343208,0.48843,,0.019336,0.189401,13.27,7.0,14.15,50.201,16.74,USD,Mining ⛏️,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,NXP,NXP SEMICONDUCTORS NV,18.13,,,,,-0.018941,0.03342,,0.004511,0.082835,1.13,9.1,24.21,100.0,14.4,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,BIDU,BAIDU INC,51.36,,,,,0.137707,0.326899,,0.031005,0.25022,3.08,-7.1,6.9,33.81,147.66,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,OXY,OCCIDENTAL PETROLEUM CORP,42.04,,,,,0.092005,0.077764,,0.023559,0.303237,5.96,-7.7,8.17,62.221,46.27,USD,Energie ⚡,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,TME,TENCENT MUSIC ENTERTAINMENT GROUP,68.52,,,,,-0.241337,-0.154351,,0.030237,0.39909,14.79,20.6,34.08,4.524,16.88,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,KEP,KOREA ELECTRIC POWER CORP,106.61,,,,,0.335024,0.440758,,0.031709,0.15587,19.12,5.6,8.47,279.916,20.9,USD,Energie ⚡,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,ON,ON SEMICONDUCTOR CORP,55.8,,,,,0.37417,0.296092,,0.037033,0.426803,1.5,-11.2,2.02,39.064,67.38,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,INCY,INCYTE CORP,56.89,,,,,-0.090524,0.177795,,0.022389,0.258468,30.39,20.0,24.7,0.887,100.05,USD,Pharma 🧪,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,PKX,POSCO HOLDINGS INC,64.27,,,,,0.196214,0.218336,,0.026449,0.255735,0.81,-5.4,0.95,45.676,63.73,USD,Mining ⛏️,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,SNN,SMITH & NEPHEW PLC,32.0,,,,,0.030131,0.07499,,0.019046,0.16887,9.14,4.7,8.26,62.392,35.38,USD,Pharma 🧪,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,UEC,URANIUM ENERGY CORP,12.61,,,,,0.304775,0.484112,,0.048179,0.433428,-7.29,0.0,-156.46,0.147,16.34,USD,Mining ⛏️,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,QS,QUANTUMSCAPE CORP,18.57,,,,,-0.496664,-0.094145,,0.065152,0.579176,-38.65,0.0,0.0,6.004,8.94,USD,Industrie/Auto 🚗,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,FLNC,FLUENCE ENERGY INC,-7.21,,,,,-0.12115,0.43567,,0.069937,0.509511,-14.46,154.4,-2.04,82.778,18.99,USD,Energie ⚡,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,CSTM,CONSTELLIUM SE,26.85,,,,,0.521969,0.572692,,0.032369,0.372453,12.18,20.2,1.42,247.045,24.64,USD,Mining ⛏️,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,NRDS,NERDWALLET INC,52.66,,,,,-0.281637,-0.119196,,0.036542,0.44206,20.23,12.4,9.22,3.554,10.27,USD,Finanzen 🏦,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,LGO,LARGO INC,67.3,,,,,0.506715,0.250279,,0.057285,0.646825,-38.41,11.2,-57.33,77.781,1.68,USD,Mining ⛏️,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,KO,Coca-Cola,50.65,,,,,0.061809,0.106065,,0.010739,0.098185,42.44,5.1,27.34,144.771,76.81,USD,Konsum 🥤,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,JNJ,Johnson & Johnson,51.85,,,,,0.251078,0.316161,,0.012017,0.127251,35.56,9.1,28.46,57.766,238.35,USD,Pharma 🧪,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,PG,Procter & Gamble,43.5,,,,,0.055439,0.048783,,0.011912,0.20102,31.56,1.5,19.3,68.719,159.08,USD,Konsum 🧼,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,ABT,Abbott Laboratories,51.42,,,,,-0.141496,-0.118345,,0.014687,0.229497,13.16,4.4,14.72,25.31,112.28,USD,Pharma 🧪,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,PEP,PepsiCo,35.4,,,,,0.144886,0.187606,,0.014396,0.17792,42.85,5.6,8.77,258.081,166.97,USD,Konsum 🥨,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,HMY,Harmony Gold Mining Company,59.14,,,,,0.261411,0.244495,,0.04031,0.306393,32.52,22.7,19.46,4.925,21.28,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,RHM.DE,Rheinmetall AG,103.81,,,,,-0.080823,-0.061458,,0.032788,0.274327,22.42,13.3,7.64,47.166,1629.0,EUR,,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,STLA,Stellantis N.V.,37.54,,,,,-0.304101,-0.257712,,0.036561,0.442498,-3.06,-12.7,-1.64,55.559,7.48,USD,Konsum 🥨,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,SMX,SMX (Security Matters) Public,5.08,,,,,8.418371,-0.887642,,0.386803,0.999071,-210.65,0.0,0.0,50.074,16.07,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,DVLT,Datavault AI Inc.,27.28,,,,,-0.5967,-0.285921,,0.130132,0.847953,-165.72,147.8,0.0,29.069,0.74,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,PGY,Pagaya Technologies Ltd.,48.9,,,,,-0.47506,-0.451185,,0.056866,0.687743,-36.31,36.1,-15.32,141.786,13.68,USD,,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,MELI,MercadoLibre Inc.,45.98,,,,,-0.074065,-0.11181,,0.024471,0.273137,40.65,39.5,7.93,159.296,2025.32,USD,Konsum 🥨,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US88160R1014,Tesla,0.04,,,,,-0.044604,0.109739,,0.039025,0.384679,4.93,-3.1,4.0,17.763,425.21,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US14154A1025,Cardinal Infrastructure,28.25,,,,,,,,0.045983,0.256998,0.0,60.2,6.11,230.784,25.5,USD,,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US75644T1007,Red Cat Holdings,41.05,,,,,0.325344,0.346532,,0.074002,0.60078,0.0,646.4,0.0,8.852,12.62,USD,,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US81764X1037,ServiceTitan,34.42,,,,,-0.348522,-0.377743,,0.031055,0.526243,-16.86,25.0,-23.91,10.505,64.66,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US0381692070,Applied Digital,32.84,,,,,0.17492,0.822821,,0.081848,0.676995,-7.9,250.1,-47.35,125.912,37.47,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US60741F1049,Mobileye Global,41.33,,,,,-0.289129,-0.316165,,0.035916,0.559748,-3.27,-9.0,-20.7,0.564,9.4,USD,Tech 💻,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US3493811034,Figure Technology Solutions,41.15,,,,,0.028614,,,0.066182,0.47409,0.0,54.8,32.46,68.77,38.87,USD,Finanzen 🏦,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US3795772082,Globus Medical,46.19,,,,,0.023006,0.286716,,0.033843,0.388306,10.01,22.9,15.3,2.731,88.72,USD,Pharma 🧪,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,US88023B1035,Tempus AI,18.32,,,,,-0.253686,-0.20283,,0.052949,0.583743,-72.61,84.7,-18.45,263.048,55.88,USD,Pharma 🧪,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,CA7142661031,Perpetua Resources,35.81,,,,,0.293078,0.440448,,0.052894,0.331391,-14.54,0.0,0.0,0.009,29.58,USD,Edelmetalle ⛏️,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,AAPL,Apple Inc.,50.52,,,,,-0.01322,0.146175,,0.02006,0.302226,152.02,15.7,27.04,102.63,273.68,USD,,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,BTC-USD,Bitcoin,21.38,,,,,0.000728,-0.335424,,0.02412,0.497388,0.0,0.0,0.0,100.0,67662.87,USD,,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,ETH-USD,Ethereum,21.88,,,,,-0.131841,-0.447351,,0.040924,0.622945,0.0,0.0,0.0,100.0,1984.06,USD,,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,ADA-USD,Cardano,20.52,,,,,-0.176269,-0.564911,,0.058599,0.783192,0.0,0.0,0.0,100.0,0.26,USD,,bull,bear,0.074841,-0.336085,20260211_053941,1aa0c9aa7ece4b770552ed300d6f2923,git-bb46a41
2026-02-11,ABBN.SW,ABB LTD. NA,0.0,,,30.6,LOW,0.151397,0.262289,,0.017517,0.245656,29.33,5.4,14.25,55.485,68.62,CHF,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA00831V2057,AFTERMATH SILVER,0.0,,,14.5,LOW,0.53343,0.326924,,0.056966,0.404916,-39.66,0.0,0.0,100.0,0.78,USD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA0084741085,AGNICO EAGLE,114.13,,,,,0.281192,0.407553,,0.025512,0.163594,15.67,41.9,32.62,1.427,211.89,USD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA0115321089,ALAMOS GOLD,0.0,,,33.4,LOW,0.311269,0.394656,,0.028476,0.210164,14.27,28.1,33.46,6.831,61.26,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ALB,ALBEMARLE CORP.,0.0,,,20.4,LOW,0.705179,0.738644,,0.039856,0.389918,0.21,-3.5,-0.43,36.655,168.56,USD,Energie,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ALV.DE,ALLIANZ SE,0.0,,,30.5,LOW,0.033644,0.048701,,0.013352,0.12029,17.98,5.8,10.08,100.0,377.4,EUR,Finanzen,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,GOOGL,ALPHABET INC.A,0.0,,,40.1,LOW,0.108738,0.325076,,0.019489,0.221733,35.71,18.0,32.81,16.133,318.58,USD,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,AMZN,AMAZON.COM,0.0,,,34.9,LOW,-0.187796,-0.073715,,0.022192,0.281148,22.29,13.6,10.83,43.435,206.96,USD,E-Commerce,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ASML,ASML HOLDING,0.0,,,39.1,LOW,0.357309,0.517884,,0.026038,0.233748,50.46,4.9,29.42,13.813,1413.62,USD,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,NDA.DE,AURUBIS AG,25.03,,,,,0.477079,0.604455,,0.019977,0.216572,11.9,25.3,3.14,10.073,168.7,EUR,Recycling,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,BMG0670A1099,AUTOSTORE HOLDINGS,0.0,,,50.0,MED,0.037249,0.360397,,0.04357,0.611529,5.71,-3.6,15.48,35.222,11.79,NOK,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA0539061030,AVINO SILVER,85.52,,,,,1.177694,1.115901,,0.052108,0.362144,14.34,44.0,24.72,2.563,14.07,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA11777Q2099,B2GOLD CORP.,0.0,,,28.2,LOW,0.297031,0.326881,,0.030516,0.355769,7.23,74.7,8.75,18.916,7.61,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA06849F1080,BARRICK MINING,0.0,,,41.3,LOW,0.274775,0.488109,,0.025593,0.163234,20.68,64.5,29.45,14.509,63.74,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,BAYN.DE,BAYER AG,0.0,,,25.3,LOW,0.707037,0.540251,,0.023997,0.216737,-0.57,-3.1,-0.43,133.457,46.17,EUR,Pharma & Gesundheit,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,BTC-USD,BITCOIN (KRYPTO),0.0,,,50.0,MED,-0.017673,-0.350509,,0.024439,0.500247,0.0,0.0,0.0,100.0,56635.26,EUR,Kryptowährungen 🪙,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US8522341036,BLOCK INC. A,0.0,,,19.9,LOW,-0.159092,-0.158459,,0.033957,0.447977,14.69,2.3,13.08,36.049,57.3,USD,Fintech,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CCJ,CAMECO CORP.,0.0,,,25.2,LOW,0.247892,0.435931,,0.033619,0.264193,8.1,-14.7,15.18,14.854,118.09,USD,Energie,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US1344291091,CAMPBELLS CO.,0.0,,,25.7,LOW,-0.071998,-0.046473,,0.017902,0.353429,14.82,-3.4,5.69,184.567,29.15,USD,Konsum & Lifestyle,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US15135B1017,CENTENE CORP.,0.0,,,24.3,LOW,0.02001,-0.021884,,0.037779,0.607871,-28.68,23.1,-3.79,86.762,39.61,USD,Pharma & Gesundheit,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CGNX,COGNEX CORP.,64.58,,,,,0.07766,0.148968,,0.031378,0.411251,7.21,18.0,11.33,5.298,43.58,USD,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US19260Q1076,COINBASE GLB.,0.0,,,37.0,LOW,-0.508885,-0.440478,,0.0467,0.651913,26.0,58.9,43.66,48.559,162.51,USD,Krypto-Infrastruktur 🪙,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CNE100006WS8,CONT.AMPEREX (CATL),0.0,,,38.4,LOW,-0.099086,,,0.024814,0.238329,22.14,12.9,16.52,37.135,507.5,HKD,Energie,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
