date,symbol,name,score,opportunity,risk,confidence,confidence_label,rs3m,trend200,cycle,close,currency,sector,pillar_primary,cluster_official,bucket_type,volatility,drawdown,roe,growth,margin,debt_ratio,market_regime_stock,market_regime_crypto,market_trend200_stock,market_trend200_crypto,r_code,run_id,scoring_version,rank,universe_size,rank_percentile,observation_type,data_source,as_of,generated_at,snapshot_id,schema_version
2026-09-20,3750.HK,CONT.AMPEREX (CATL),25.55,52.37,40.45,62.5,MED,-0.3051944334395882,-0.14327838102495027,82.0,507.0,HKD,Industrials,S3 Energie,Electrical Equipment & Parts,pillar,0.4596614583065628,0.35569726378025535,22.14,12.9,16.52,37.135,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,62,198,0.31313131313131315,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,ALB,ALBEMARLE CORP.,10.92,34.29,54.11,36.6,LOW,-0.31556596922941704,-0.2862415577555747,25.2,110.91000366210938,USD,Basic Materials,S3 Energie,Specialty Chemicals,pillar,0.5799539606575244,0.48929045786294934,0.21,-3.5,-0.43,36.655,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,180,198,0.9090909090909091,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,CCJ,CAMECO CORP.,18.52,43.15,45.37,49.8,LOW,-0.17007946869856416,-0.13417169710644783,23.1,91.62000274658203,USD,Energy,S3 Energie,Uranium,pillar,0.5509729674668177,0.36930418372360896,8.1,-14.7,15.18,14.854,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,129,198,0.6515151515151515,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,CVX,CHEVRON CORP,26.78,48.81,23.55,63.1,MED,0.1814528447836492,0.15629734100006032,80.8,209.50999450683594,USD,Energy,S3 Energie,Oil & Gas Integrated,pillar,0.23735321325311973,0.2081099638965056,7.16,-6.0,6.61,21.239,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,51,198,0.25757575757575757,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,ENR.DE,SIEMENS ENERGY,12.87,35.4,48.3,43.0,LOW,-0.19463315315829344,-0.07684444232167387,86.5,140.1999969482422,EUR,Industrials,S3 Energie,Specialty Industrial Machinery,pillar,0.5051467825194523,0.29293248526496385,0.0,0.0,-80.39,72.403,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,169,198,0.8535353535353535,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,ETN,Eaton Corporation plc,25.78,51.04,35.2,56.7,MED,-0.04864822767640975,0.11018858584011948,0.0,424.7699890136719,USD,Industrials,S3 Energie,Electrical Equipment & Parts,pillar,0.39442624437675866,0.18325736724131592,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,60,198,0.30303030303030304,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,FLNC,FLUENCE ENER.,8.82,39.42,80.03,32.2,LOW,-0.7351898688471961,-0.5863787420080981,3.7,7.320000171661377,USD,Utilities,S3 Energie,Utilities - Renewable,pillar,1.2752574028108654,0.7728823991427998,-14.46,154.4,-2.04,82.778,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,189,198,0.9545454545454546,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,FSLR,FIRST SOLAR INC,25.11,53.63,46.4,60.3,MED,-0.28099775647750347,-0.14091947062078747,31.0,195.9600067138672,USD,Technology,S3 Energie,Solar,pillar,0.5392053373041136,0.399622914927828,16.86,79.7,27.73,9.893,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,68,198,0.3434343434343434,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,KEP,KOREA EL. PWR ADR 1/2,27.69,60.55,55.57,32.8,LOW,-0.15611309905975068,-0.2735406330532548,12.6,11.010000228881836,USD,Utilities,S3 Energie,Utilities - Regulated Electric,pillar,0.4877552254385871,0.5266551968812636,19.12,5.6,8.47,279.916,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,42,198,0.21212121212121213,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,NEE,"NextEra Energy, Inc.",25.6,47.62,25.47,51.8,MED,-0.08392352870226905,-0.06968195879806904,0.0,80.47000122070312,USD,Utilities,S3 Energie,Utilities - Regulated Electric,pillar,0.2131017722149783,0.16665839990450104,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,61,198,0.30808080808080807,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,OXY,OCCIDENTAL PET.,19.05,39.81,32.52,60.6,MED,0.11094928938212179,0.11439221488454354,75.7,58.84000015258789,USD,Energy,S3 Energie,Oil & Gas E&P,pillar,0.355522220710468,0.2729251994841223,5.96,-7.7,8.17,62.221,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,125,198,0.6313131313131313,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,SU.PA,Schneider Electric S.E.,26.1,50.98,33.5,54.4,MED,-0.04059455077822893,0.09061899231660364,0.0,285.75,EUR,Industrials,S3 Energie,Electrical Equipment & Parts,pillar,0.3310220731356879,0.17762918089750324,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,57,198,0.2878787878787879,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,UEC,URANIUM ENERGY CORP,8.97,33.53,61.1,34.8,LOW,-0.1705067279255904,-0.2576252024593102,15.0,9.8100004196167,USD,Energy,S3 Energie,Uranium,pillar,0.7935608268210859,0.5511419942495426,-7.29,0.0,-156.46,0.147,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,188,198,0.9494949494949495,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,XOM,EXXON MOBIL CORP,27.49,49.71,22.93,63.4,MED,0.1629160289292415,0.12522863447318233,91.8,163.5399932861328,USD,Energy,S3 Energie,Oil & Gas Integrated,pillar,0.259891249181208,0.20112264413803926,11.08,-1.3,8.9,16.329,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,46,198,0.23232323232323232,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,XSDG.F,SAMSUNG SDI,15.32,42.46,58.44,48.7,LOW,0.09849927775941247,0.27328561089781633,36.7,85.19999694824219,EUR,Industrials,S3 Energie,Electrical Equipment & Parts,pillar,0.7515017881101139,0.4524271696516611,-2.59,2.8,-4.89,46.177,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,153,198,0.7727272727272727,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,YCA.L,YELLOW CAKE PLC,16.6,37.68,37.57,44.7,LOW,0.002924393341542597,-0.03789515020616541,8.2,563.5,GBp,Energy,S3 Energie,Uranium,pillar,0.33309398930735257,0.2832409972299169,-0.45,0.0,-153.91,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,147,198,0.7424242424242424,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,2899.HK,ZIJIN MINING,29.12,60.11,47.4,56.1,MED,0.05729897276619256,-0.027376569331435174,53.8,34.13999938964844,HKD,Basic Materials,S4 Fundament,Gold,pillar,0.5047112858490157,0.3978220807776228,28.01,8.1,13.91,74.84,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,31,198,0.15656565656565657,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,AAGFF,AFTERMATH SILVER,9.12,37.78,73.52,25.1,LOW,0.026301972848839394,-0.17683399817260603,32.9,0.5049999952316284,USD,Basic Materials,S4 Fundament,Other Industrial Metals & Mining,pillar,0.8422968131245288,0.5487932811493527,-39.66,0.0,0.0,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,187,198,0.9444444444444444,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,ABX.TO,BARRICK MINING,34.03,66.29,43.15,64.8,MED,-0.01209197505680093,0.026855981718800548,31.3,60.2400016784668,CAD,Basic Materials,S4 Fundament,Gold,pillar,0.4868568754943788,0.31061419846456595,20.68,64.5,29.45,14.509,bull,bull,0.0690614086857908,0.1506120285518029,R5,github-35528192164-1,v1,12,198,0.06060606060606061,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,AEM,AGNICO EAGLE,42.72,78.05,38.15,65.8,MED,0.17249823954473498,0.06574101293619905,50.1,199.49000549316406,USD,Basic Materials,S4 Fundament,Gold,pillar,0.48447242442317195,0.45804423932397453,15.67,41.9,32.62,1.427,bull,bull,0.0690614086857908,0.1506120285518029,R5,github-35528192164-1,v1,2,198,0.010101010101010102,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,AG.TO,FIRST MAJESTIC,33.89,69.48,53.71,38.8,LOW,0.044455806844340806,0.017909039481935674,36.4,28.190000534057617,CAD,Basic Materials,S4 Fundament,Silver,pillar,0.7558035148050987,0.5174444496202659,4.21,95.1,7.07,7.886,bull,bull,0.0690614086857908,0.1506120285518029,R5,github-35528192164-1,v1,13,198,0.06565656565656566,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,AGI.TO,ALAMOS GOLD,26.69,58.95,55.38,57.4,MED,-0.08431540607268972,-0.07473071770110395,100.0,49.97999954223633,CAD,Basic Materials,S4 Fundament,Gold,pillar,0.566817826312124,0.4839532356960978,14.27,28.1,33.46,6.831,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,52,198,0.26262626262626265,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,ASM.TO,AVINO SILVER,33.86,70.79,57.89,42.3,LOW,-0.10387088306903736,-0.0775802898655199,36.8,8.9399995803833,CAD,Basic Materials,S4 Fundament,Other Precious Metals & Mining,pillar,0.8532876492526625,0.5203145437830872,14.34,44.0,24.72,2.563,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,14,198,0.0707070707070707,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,BTO.TO,B2GOLD CORP.,29.59,63.37,55.22,54.9,MED,0.19728045380635706,0.17479067895050138,64.9,7.650000095367432,CAD,Basic Materials,S4 Fundament,Gold,pillar,0.6075363567761862,0.3889865283064944,7.23,74.7,8.75,18.916,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,27,198,0.13636363636363635,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,CSTM,CONSTELLIUM SE,21.6,49.66,50.86,45.1,LOW,-0.2873420571925961,-0.05604264769788536,36.6,25.549999237060547,USD,Basic Materials,S4 Fundament,Aluminum,pillar,0.45452804178642225,0.30041494196278673,12.18,20.2,1.42,247.045,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,103,198,0.5202020202020202,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,DSV.TO,DISCOVERY SILVER,23.69,57.69,65.76,43.4,LOW,0.3509959514778107,0.28566405917149296,27.9,12.25,CAD,Basic Materials,S4 Fundament,Silver,pillar,0.7972247854420488,0.3848768488073805,11.07,0.0,9.5,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,86,198,0.43434343434343436,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,DV.V,DOLLY VARDEN,5.43,30.47,68.44,25.5,LOW,-0.371490558149511,-0.3537739900194184,32.7,3.7200000286102295,CAD,Basic Materials,S4 Fundament,Silver,pillar,0.6471146101340484,0.5242966819756595,-26.19,0.0,0.0,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,194,198,0.9797979797979798,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,EDR.TO,ENDEAVOUR SILVER,21.03,53.17,64.41,49.7,LOW,0.1109305303267154,0.03978694519426651,31.0,14.289999961853027,CAD,Basic Materials,S4 Fundament,Silver,pillar,0.7930236471686072,0.4640455407362998,-20.46,167.3,-27.97,31.741,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,112,198,0.5656565656565656,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,EQX.TO,EQUINOX GOLD,23.7,55.96,60.35,44.5,LOW,0.09232090346611987,-0.042148718530650275,55.9,17.489999771118164,CAD,Basic Materials,S4 Fundament,Gold,pillar,0.6154697906480756,0.5266961035807802,1.41,91.2,2.71,34.774,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,85,198,0.4292929292929293,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,FCX,FREEPORT-MCMORAN,24.59,51.76,43.1,57.1,MED,0.010393219790989061,0.15165337352206953,37.1,71.54000091552734,USD,Basic Materials,S4 Fundament,Copper,pillar,0.5145509278361551,0.24309796349452595,13.95,-1.5,8.51,33.768,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,75,198,0.3787878787878788,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,FRES.L,FRESNILLO PLC,37.13,69.78,39.21,51.9,MED,-0.04875731046034659,-0.06957523266684429,21.4,3035.0,GBp,Basic Materials,S4 Fundament,Other Precious Metals & Mining,pillar,0.5701637285728325,0.450869549748357,13.85,30.1,11.56,20.456,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,6,198,0.030303030303030304,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,GOT.V,GOLIATH RES,10.11,37.22,67.05,30.4,LOW,0.14368595855032962,-0.06731001156144367,50.0,1.7300000190734863,CAD,Basic Materials,S4 Fundament,Other Precious Metals & Mining,pillar,0.5876355020321179,0.6246334489232255,-164.74,0.0,0.0,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,185,198,0.9343434343434344,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,HL,HECLA MNG,28.31,62.33,58.13,52.7,MED,0.1584250744350051,-0.012998809467311356,12.4,18.920000076293945,USD,Basic Materials,S4 Fundament,Other Precious Metals & Mining,pillar,0.7379840095167073,0.5581261930555229,8.88,67.1,16.27,11.711,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,36,198,0.18181818181818182,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,HMY,Harmony Gold Mining Company,29.82,64.21,56.73,59.8,MED,0.20841942082779075,0.09305192181537003,27.3,19.920000076293945,USD,Basic Materials,S4 Fundament,Gold,pillar,0.6529750574199684,0.48847927471409924,32.52,22.7,19.46,4.925,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,26,198,0.13131313131313133,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,LGO,LARGO INC,12.46,43.18,74.33,25.2,LOW,-0.14740303922672293,-0.369758107851903,96.7,0.6499999761581421,USD,Basic Materials,S4 Fundament,Other Industrial Metals & Mining,pillar,0.9538915759878941,0.7698412747219727,-38.41,11.2,-57.33,77.781,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,172,198,0.8686868686868687,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,MGMA.V,MAGMA SILVER,4.39,33.23,81.94,25.0,LOW,-0.10599676742551134,-0.23252189980951266,23.3,0.1599999964237213,CAD,Basic Materials,S4 Fundament,Other Industrial Metals & Mining,pillar,1.1346827951910485,0.7529411911139434,-2465.46,0.0,0.0,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,196,198,0.98989898989899,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,NEM.AX,NEWMONT CORP.,34.98,68.66,45.96,67.5,MED,0.19159585962317993,0.12337939311756685,43.9,175.8699951171875,AUD,Basic Materials,S4 Fundament,Gold,pillar,0.48052139447199466,0.3160712644519542,22.88,20.0,33.42,16.914,bull,bull,0.0690614086857908,0.1506120285518029,R5,github-35528192164-1,v1,10,198,0.050505050505050504,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,PAAS.TO,PAN AMER. SILVER,25.83,56.57,52.09,46.0,LOW,-0.04814465584729577,-0.03570459155667616,41.7,70.0,CAD,Basic Materials,S4 Fundament,Gold,pillar,0.5724515153114461,0.37078764485817806,11.29,19.3,19.48,13.316,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,58,198,0.29292929292929293,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,PKX,POSCO HOL.ADR,24.77,52.79,45.43,46.3,LOW,-0.019384435426782032,-0.046619206633418786,47.7,58.209999084472656,USD,Basic Materials,S4 Fundament,Steel,pillar,0.45536651984777915,0.4692542558079722,0.81,-5.4,0.95,45.676,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,72,198,0.36363636363636365,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,PPTA,Perpetua Resources,11.82,37.95,61.17,33.2,LOW,-0.04931076414585667,-0.12532603598669734,33.6,23.239999771118164,USD,Basic Materials,S4 Fundament,Other Precious Metals & Mining,pillar,0.7458230454597639,0.5459430665163472,-14.54,0.0,0.0,0.009,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,177,198,0.8939393939393939,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,SLVR.V,SILVER TIGER,10.74,39.81,72.07,25.3,LOW,-0.1600714771977183,0.0284928553377066,11.8,0.7300000190734863,CAD,Basic Materials,S4 Fundament,Other Precious Metals & Mining,pillar,0.8526655510836472,0.5037593947896938,-4.86,0.0,0.0,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,182,198,0.9191919191919192,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,SOLB.BR,SOLVAY S.A. A,17.9,39.99,38.54,39.1,LOW,-0.11823676403938754,-0.01817022426025705,100.0,25.139999389648438,EUR,Basic Materials,S4 Fundament,Chemicals,pillar,0.2482806976118552,0.14035087843632965,12.58,-3.9,3.14,174.545,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,137,198,0.6919191919191919,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,VALE,VALE S.A.,27.86,53.98,34.43,50.5,MED,-0.09545542924187078,-0.0456367636805578,3.6,14.210000038146973,BRL,Basic Materials,S4 Fundament,Other Industrial Metals & Mining,pillar,0.32755086256000926,0.21330682049616623,13.27,7.0,14.15,50.201,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,41,198,0.20707070707070707,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,VZLA.TO,VIZSLA SILVER,12.24,42.03,71.81,30.7,LOW,0.09776757184914331,0.020709629951023656,5.0,5.699999809265137,CAD,Basic Materials,S4 Fundament,Other Industrial Metals & Mining,pillar,0.681750352193862,0.5593952675097587,-3.22,0.0,0.0,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,173,198,0.8737373737373737,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,WPM.TO,WHEATON PREC.,42.99,78.28,37.58,68.8,MED,0.15180720561081085,0.16170231635387644,38.5,210.91000366210938,CAD,Basic Materials,S4 Fundament,Gold,pillar,0.5017272593553321,0.35599557018995076,13.05,54.5,54.72,0.099,bull,bull,0.0690614086857908,0.1506120285518029,R5,github-35528192164-1,v1,1,198,0.005050505050505051,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,NDA.DE,AURUBIS AG,24.04,49.75,39.48,51.5,MED,-0.17303623844349492,-0.01285315074709148,54.1,167.10000610351562,EUR,Industrials,S5 Recycling,Metal Fabrication,pillar,0.40876295686763164,0.25547445611152453,11.9,25.3,3.14,10.073,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,82,198,0.41414141414141414,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,SGM.AX,Sims Limited,22.52,48.65,43.34,51.4,MED,-0.17603863712237777,0.10063295717261234,0.0,24.770000457763672,AUD,Industrials,S5 Recycling,Waste Management,pillar,0.3854503729847915,0.2440813521403804,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,93,198,0.4696969696969697,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,TOM.OL,Tomra Systems ASA,18.93,46.27,53.11,47.6,LOW,-0.06917455086251056,-0.17849204590556245,0.0,91.0,NOK,Industrials,S5 Recycling,Specialty Industrial Machinery,pillar,0.43576371868250163,0.41263161102379287,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,127,198,0.6414141414141414,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,UMI.BR,UMICORE,21.6,50.59,53.71,44.3,LOW,-0.1085566470220154,0.08617328840841165,0.0,21.68000030517578,EUR,Industrials,S5 Recycling,Waste Management,pillar,0.47428821531991433,0.28724392656859776,7.19,16.8,0.8,142.464,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,103,198,0.5202020202020202,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,CPB,CAMPBELLS CO.,16.72,40.58,45.95,42.1,LOW,0.005572292958858194,-0.10617348392868542,100.0,20.690000534057617,USD,Consumer Defensive,S11 Konsum,Packaged Foods,pillar,0.3187355847343419,0.3802499923218816,14.82,-3.4,5.69,184.567,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,144,198,0.7272727272727273,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,INGR,INGREDION INC,30.9,55.64,25.05,47.3,LOW,-0.017876217301912245,-0.08819712688269721,29.1,97.33000183105469,USD,Consumer Defensive,S11 Konsum,Packaged Foods,pillar,0.17919177514377163,0.21062833762388822,18.1,-2.4,10.1,41.609,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,22,198,0.1111111111111111,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,KO,Coca-Cola,33.45,60.17,26.96,65.9,MED,0.09048415828587508,0.12828206572905576,63.0,88.25,USD,Consumer Defensive,S11 Konsum,Beverages - Non-Alcoholic,pillar,0.1871389212150902,0.07867625406425605,42.44,5.1,27.34,144.771,bull,bull,0.0690614086857908,0.1506120285518029,R5,github-35528192164-1,v1,16,198,0.08080808080808081,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
